alpha,beta,r2,nobs,stock,method,observations
-0.0003722169276288174,0.39604074120161925,0.10662174570853478,243,中国石化,contemporaneous,243
0.0006055626378000994,0.48137616846836095,0.10518627109263234,243,中国石油,contemporaneous,243
-6.378595542105549e-05,0.3109663372702165,0.05750802421865919,233,中国神华,contemporaneous,233
-0.000513843159162968,0.11434070834250405,0.015092736547244301,243,中国移动,contemporaneous,243
-0.0005545559009647435,0.9390440087882745,0.2655822755369006,243,中国联通,contemporaneous,243
-0.00020209892001393862,0.6758879585531906,0.1838363125694794,243,中国能建,contemporaneous,243
-0.0006597400695694603,0.8528535044634218,0.19177078511152013,239,中国船舶,contemporaneous,239
-0.0010350809344421047,0.8738030329667961,0.3570983464770805,242,中国通号,contemporaneous,242
0.00019312886827159588,0.9696756376837374,0.26191005644510446,148,中国重工,contemporaneous,148
-0.0010125489930896913,0.6663768918716784,0.3356416150481226,243,中国铁建,contemporaneous,243
0.0015261030055612498,1.3491235375063941,0.3091912394240829,243,中国铝业,contemporaneous,243
-0.0006122308455808196,1.4460028377785745,0.4407147846013,243,中国银河,contemporaneous,243
0.0003718523919694743,0.1548675186220949,0.01711089497632512,243,中国银行,contemporaneous,243
0.0007816169626877717,1.5199302411161224,0.2799135806790436,242,中微公司,contemporaneous,242
0.0008212091275379644,1.5054191409408628,0.2208135513627687,243,中油资本,contemporaneous,243
-0.0006823864857513717,1.0327601147627925,0.5644825660604588,243,中泰证券,contemporaneous,243
-0.0005824857059025285,0.586162809474883,0.14659533332924424,243,中海油服,contemporaneous,243
-1.427754442388454e-05,0.5777173155498502,0.08950334901005819,243,中煤能源,contemporaneous,243
-0.00020457539492433415,1.8927234716025894,0.3676823154827037,233,中科曙光,contemporaneous,233
0.00031618731999494287,1.0164174183346453,0.3038697672067844,243,中联重科,contemporaneous,243
-0.0007139818778041791,0.7101809639542708,0.17080095437859188,243,中航光电,contemporaneous,243
-0.00013038541868829384,0.8595856628937891,0.32281155061801436,243,中航机载,contemporaneous,243
9.766933953589537e-05,0.8927053292828038,0.12792145313194514,243,中航沈飞,contemporaneous,243
